180-16-0365,SODUNOD12A58A79381
217-29-2487,SOJUTCU12AB017EDB4
117-90-5379,SOHOXXV12A6701BEBF
394-42-6151,SOTNLBM12AB0185DD2
965-72-7488,SONPVKR12A58A7BA4A
604-28-5886,SOBPHTZ12A8C134095
676-37-4703,SOULLZX12A8C13491F
594-83-5066,SOAHRFR12A8C142155
434-21-0697,SOAGCNO12AB0187A1A
151-42-6086,SOYSRRY12A6310E1C1
791-55-1723,SOFPGXP12A58A78AAB
834-67-3434,SOEIIYR12AB01825B8
649-08-3638,SOHWWOM12AB0186627
775-66-3137,SOFFLLP12AB018ED52
953-76-9282,SODPNJR12A6D4FA52D
483-59-5028,SOBOAQC12A8C13E3E9
127-36-3697,SODKUVJ12AB0187A4A
778-66-9630,SOGDQZK12A8C13F37C
676-42-2975,SOZVLXO12AF72ABCDB
391-06-9198,SOINHKC12AB01836E0
768-91-3926,SOKVLHX12AB0187B39
617-19-2971,SODMVJR12A6D4F985D
878-91-1400,SOMMSMW12A8C13FCCC
902-03-7960,SOVBVJW12AAF3B5F77
973-04-1958,SOHCCIA12AC907577F
801-48-1629,SOVLGJY12A8C13FBED
612-93-4840,SOIWBDR12A8C13A4AC
878-59-3884,SOZSPTD12A8C143BFD
181-08-7848,SOTLYRR12A8C13951F
848-64-3909,SOOOUDM12AAA15EE2D
522-54-0101,SOCZQSZ12A8AE4604D
628-05-1312,SOPPEBK12A8C13B9CE
913-29-7943,SOKCDWG12A8C1398E7
476-42-1684,SOAQCDC12A8C139378
263-82-4836,SONZEZK12A8C13A421
748-13-8718,SONTUMS12AC468A9AA
627-35-0830,SOCUDXX12A58A76EF9
312-59-1345,SOSYMSX12A6310DFE2
833-96-7483,SOCSEYN12A6D4F8178
972-07-9863,SOKVTFS12A8C1336D6
597-54-8175,SOEBXFH12AB018607F
635-18-8106,SOAWMWQ12A8C13AF1D
600-30-3919,SOGCMMV12AB0184BBB
802-05-1239,SOVQWEN12A8C141BD9
189-39-9955,SOMFSJZ12A8C13358D
421-74-9864,SOVCECZ12A6D4FA35E
266-49-7912,SOVNZNG12A6D4F763D
902-49-6943,SOUYGWL12A58A7A474
419-43-7740,SOJMDES12A6D4FD717
751-49-1681,SORPGNH12A6D4FCDE2
789-29-2930,SONIVCV12AB017FEED
875-89-8163,SOERWEA12A6D4F4CB8
914-48-8126,SOWJNKL12A81C21F17
802-38-5606,SOZUOAK12AB018AA82
679-52-7981,SOWAIRN12AC468B37C
748-78-0361,SOWQDJI12AC468AED3
897-07-9553,SOULCEZ12AB0187E3C
551-12-3523,SOGFQTK12AB017DE14
623-98-2620,SOZSKUB12AC4686766
725-55-5769,SONTEWC12AB0186E51
484-67-7826,SOSIVYG12A6D4F93A9
406-49-6619,SOCTJIL12A67ADAF3F
552-74-0171,SOXBWOG12A8C138A74
931-05-9401,SOIVHQA12AB017DBDB
542-55-4025,SOSWEUH12AB0186F22
813-50-4927,SOMMUOG12AB01821FF
740-34-2151,SOVTZLS12AB0184CB5
609-84-5786,SODJOWL12AC468D389
163-58-9009,SOBFZDQ12AB0188B04
855-06-8565,SOQBETA12CF5702399
638-72-0199,SOHNBNW12A6D4F7323
142-02-8401,SOOBRTK12A8C13D6A9
769-61-6343,SOYVONC12AB0187167
933-79-1682,SOUYTJK12A6701CD3D
955-03-9728,SOYNXWG12AC468F51A
406-40-7803,SOJDJRK12AB018565D
844-42-1353,SOLWBGS12AB0187EAD
183-84-6914,SOCXXWR12AC468929B
616-39-6551,SOHWKQE12A8C142406
941-55-7405,SOOCWAO12AB01852C1
964-68-4965,SOQYLQN12AB01801B8
793-75-2312,SOQYKBE12AC46867EE
353-49-6810,SONROBV12AB0188BC7
591-94-3179,SOWUAYB12A6D4FA1D4
452-34-3335,SOOOBCE12A8C134019
692-70-9010,SOYTQGO12A8C138C1B
649-81-4922,SOLIAYU12A6D4F9923
523-02-5982,SOIGIUZ12A8C1337B1
355-35-7538,SOHHKOU12A81C224B2
152-41-0693,SOROLCY12AB0182652
837-93-1721,SORRQLD12A8C139E8D
358-02-1861,SOWBEBK12AB018306A
115-66-5284,SOSJVGP12AB0185B95
627-56-9567,SOESNFW12A6D4F995F
858-39-6267,SOMJNMD12AB0187F93
289-09-6329,SOHHGUG12A6D4F4E77
937-10-8866,SONUTGA12AB0187F44
118-10-6031,SOZNBMX12AB0182AD1
562-28-9368,SOGNFKZ12A8C145224
489-74-8467,SOBIPBF12AB0184B0C
127-22-6708,SOIRIWN12AB0183AE7
452-18-8462,SORFAAB12A6D4F7EAC
391-50-7481,SOSJQKV12A8AE46270
454-50-9934,SOIUCMV12AB017DEDB
597-63-3677,SODGUVC12A8C142EBA
942-63-7346,SOMQZOX12AB01896D6
976-40-3101,SOYYXTC12A8C143393
983-12-6607,SOHEJGY12A8C13A71E
952-44-9559,SOBJUNO12A8C13D478
902-71-6189,SOHEYVW12A8C131DAF
155-58-8353,SOYJCVS12AB01869B2
802-82-8586,SOHPWKA12A8C13864B
340-52-6072,SOVXYYO12A8C13B254
480-24-8341,SOFOOEV12A8AE44CA3
701-07-9568,SOBHIVO12AB0182476
541-28-1781,SOWXWOS12A8C143605
402-03-1210,SORKSWH12A8C1452B4
136-37-7317,SOYALFX12A8C143637
763-30-9026,SOCMHBT12A8C13D634
100-52-7837,SOLHVZC12A8C14307F
838-82-0765,SOGEBZO12A67ADF488
809-07-3013,SOHGYDF12A6D4FCD5E
741-56-3486,SOYNESO12AB018782B
748-05-0611,SOHBOWM12AB018446A
629-85-6901,SOWBRZR12A58A7B5D2
104-46-7462,SOIWZZD12A8C14505C
333-99-7256,SOTJODQ12AB018561C
575-00-8142,SODWSGW12A58A7D4B8
322-23-9971,SOZSSJQ12AB01852D1
192-29-3651,SOBHDHC12A6D4FA2A4
550-29-8427,SOKQYBC12AB0183C87
248-49-7915,SOKWXEW12A6D4F7F9E
289-78-2674,SOJDTBL12AB0188BF6
698-25-4276,SOPOTLV12AB017C1F7
751-35-8374,SONOQCH12A6D4FE0EE
919-68-3576,SOGVRQG12A58A7E69B
748-37-4137,SOPNFTX12A67020455
832-73-3688,SOAONEP12A58A7D2B3
772-52-6477,SOFLCWE12AC468C2B2
380-08-1806,SOEJFMF12A670209F0
771-60-1021,SONKDJU12A67FFB313
265-18-9351,SOJTSAW12A58A7B6C2
795-79-3551,SOWTBIV12A8C13B607
597-86-1332,SOHPFNX12AB018A5FE
576-67-9789,SODKPPT12A8AE46A99
127-61-3134,SOBRVRZ12A8C132DE5
523-75-9333,SOLFDCM12A6D4F7A7C
549-54-4327,SOFLDUO12A8C137BC0
948-60-2143,SOFKOUI12A58A7F55C
284-19-9650,SOOQACI12AB0188EC8
907-00-0809,SOUUCMM12A8C1362C3
868-02-8540,SOMEHWS12A8C13727B
394-83-6440,SOZKGKZ12AB017E527
359-22-5830,SONRARH12A8C139DCC
720-37-1222,SORYSJU12A8C144CFA
354-82-7328,SOPZMUP12AB018C070
542-15-9090,SOFUBUF12AC3DF98FF
756-90-1964,SOOOJUT12AB01883B9
108-91-4968,SOBHRIK12A6D4F6E75
458-01-5623,SOVWNAS12A8C130573
213-20-4298,SOUGZYV12A8C143A6F
124-60-1106,SOATHUP12A8C131DC3
567-43-6113,SOCSZYG12AB01871C2
906-24-6752,SOESWTI12AB0184D39
973-27-9985,SOHLFWF12A58A7989F
713-88-9874,SOVZIXG12AC3DF5331
260-18-4337,SODMROC12A8C1443E7
315-50-0840,SOSFVEI12A6D4F7C84
198-25-3868,SOCYTFB12AB017F7CE
842-90-4026,SORERTC12A8AE454B3
493-40-6357,SOBHGWG12A6D4F50D2
533-64-9448,SOPOZOQ12A58A76660
784-96-1364,SOPOFBK12AF729EEBE
852-08-2307,SOKWIDU12CF5F87DA3
322-29-4005,SOCSFMW12AB01826F2
621-64-4554,SOIKOBP12AB01897DA
370-11-2111,SOFWMDO12A8C135956
371-70-0851,SOGIZJH12AB01822B5
418-64-2533,SOBXFLQ12A6D4F3578
186-71-1925,SOQLXXN12AB01800CD
244-13-0194,SOHERKR12AB018B158
609-84-5756,SOAOWLA12A6D4F7DD4
816-31-4640,SOUYIJX12A6D4F96CE
783-41-6485,SOUHRQN12A58A7C12A
233-29-7594,SOGRKKB12A8C14595A
659-86-7807,SOERSTG12AC4685824
150-09-6640,SOIZEZF12A8C13F7E9
347-66-2449,SOKXTEN12A8C13B438
357-28-0098,SOGKVQY12AAF3B28D7
686-23-0768,SOICEAK12A6D4F4819
731-36-5251,SOWHIHY12AB018B64A
204-52-9557,SOLLWEJ12A8C132B05
144-53-5143,SORBVIZ12A8C13A4BA
282-83-5161,SOHKEPR12AB018C9C9
298-86-4685,SOPJBSM12AB0182B14
934-58-6372,SONCPQC12A58A7D3A7
275-62-4483,SOAXQTX12AB017F467
446-58-9367,SOTUGCE12AB0181409
623-49-9057,SONAJJE12A6D4F49A0
577-86-9856,SOAECHX12A6D4FC3D9
885-12-7160,SOTNBRQ12AC4687F85
534-27-6708,SOTQGQR12CF5CFD61E
595-14-5105,SOYHTLZ12A8C1399F7
265-75-9440,SOFKTVC12A81C20A23
507-16-7670,SOSHQVN12A6D4F9B21
597-50-5433,SOEKZPU12AC3DF6093
391-44-0150,SOUKEVR12CF4FFF27D
629-72-8649,SORLIQE12AF72A3375
932-56-3983,SOOLVIB12A8C1408E2
817-55-3804,SORSIBU12AC468E2E3
763-23-4531,SOWXKLQ12A8C13C221
680-34-0022,SOUKQWD12AB017F89D
304-82-7954,SOEWLTH12A6D4F8E29
580-97-6322,SOZNDLW12A6D4FB4C5
376-43-1956,SONATVQ12A6D4FAF73
809-29-9939,SOYUMRC12A8AE452DE
523-44-3880,SODWZGN12A8C142A38
657-03-5548,SOEQKKP12AC3DFA097
878-30-1830,SOYHZWP12A58A7C176
764-15-2290,SOUAFSX12AB017B642
194-28-9813,SOIDERN12A58A795CC
954-42-7892,SOZQILP12AB01869AB
625-83-1671,SOSMURO12A8C13BBFE
180-21-3141,SOFXCLQ12A6D4FA0DC
752-12-3651,SOHWXJW12A8C144BE0
601-06-1726,SONQTUH12AF72A47A7
233-78-0134,SOBXGKH12AB017DDB6
319-44-0821,SOWDNTQ12A8AE47078
881-38-9538,SOUXAAJ12AB0189695
670-36-2562,SORMKFV12A6D4FDC19
896-30-8402,SOADEVO12A8AE4865B
661-15-2400,SOSTONA12A81C22B18
807-11-9376,SOVYTTY12A8C131260
855-29-1681,SOITFPA12A670201C6
401-68-5009,SOSKVKM12A6702153C
742-95-0008,SOWJCAE12AC46887E7
495-83-8304,SOREYUK12A58A7A253
247-73-6046,SOGWNKK12A6701D95A
538-70-8109,SOZFCZN12AB017E894
981-94-1314,SORCPSR12A8C13E228
935-90-8443,SORNEPM12AB0183895
418-58-9017,SOYAJDV12AB01828DA
655-11-7093,SOTVSQV12AB018767D
219-01-3991,SORUWYJ12AB0181EBF
853-91-7161,SODHSPZ12AB0185645
114-41-8859,SOAUAOA12AB018776D
943-37-3314,SOETFQZ12A8C13C7DA
163-45-7313,SOVUDJB12A6D4F68C4
194-26-0276,SOCFESM12A8C131EA8
541-96-6588,SOQYHCL12A8C13E707
949-93-7305,SORUPLP12A8C14177E
160-25-7919,SOXDMYX12AB01890CA
460-61-7301,SOUHBIP12AF72A14DA
915-28-5558,SOUWBCT12AB01846F6
679-35-9802,SOPAZAM12A6D4F6F05
203-42-0282,SOMOINR12AB0189188
269-76-7645,SOFPQSC12A58A7B165
832-09-7697,SOKNAQC12A58A7EE5C
466-65-8752,SOPIDCK12AB018DAF8
606-63-7714,SOAZTBX12AC4689A69
608-06-0587,SORZPFY12A8C137448
601-08-0517,SOFEAJC12A58A7F3AA
317-81-5414,SOHLKRL12A8C141B63
443-44-7634,SORRXOY12AB0183759
506-44-6836,SODYMWS12A8C141577
237-32-2663,SOAPUWG12AB017DE50
195-59-7984,SOJMOIF12A8C14397B
162-21-5577,SOBAMRQ12A8C141DF3
151-01-3272,SOADDVU12A8AE47512
467-41-7366,SOIUODF12A6D4F9C3E
655-00-4764,SOQIDEF12A8C139B23
443-42-5367,SOVBYLF12AB017EBAC
810-94-5973,SOLBDEY12AC9E12684
535-94-5077,SOLBDAS12AB018BB6E
113-91-5745,SOADKNO12AB0182BC7
757-92-5922,SOTEWGK12AB0185C5A
496-37-2661,SOCVTPO12A8C13414F
913-51-9247,SOVQWTQ12A8C13D988
438-65-9088,SOIBAKV12A8C142CE7
598-57-4739,SOGINAY12A8C138666
431-80-8255,SOETIGS12AB0186644
648-93-6458,SOHWVJJ12AB0185F6D
897-20-5966,SOHXASU12A6D4F6B1C
512-03-5604,SOXUAQZ12AB0184442
400-75-3522,SOMSHMQ12A58A7EC79
382-41-5237,SOKBCLG12A8C13DAA5
904-74-2054,SOOPBZY12AB018379D
526-58-5967,SOSIVPO12AB017D5E9
899-42-9240,SOEEEIL12A8C138EEE
534-37-5115,SOROYFK12AB018C915
673-63-8481,SODTCPC12A6D4F812A
987-73-1485,SONYSNO12AB0189762
602-22-1660,SOVOWRW12A8C13B93D
114-51-4225,SOCWWGG12A58A7AC1C
617-32-5362,SOMTWZO12AB017C845
103-15-3022,SOOEZYX12A58A77E00
442-28-6766,SOLLUGH12AB0184496
969-12-5849,SOBUWGJ12AB018EBAB
598-30-7019,SOFWXNQ12AC3DF5F8B
106-42-7932,SOHTWEG12AB018D11C
300-96-8017,SOCDPGF12AB0184D6F
747-00-5707,SOKQFJK12A6D4FA1FD
358-17-5226,SOEBMHW12AB0183352
286-78-8857,SORPMDJ12AAF3B3F8E
853-41-0123,SOBZHRL12A6D4F6A70
176-06-0588,SONCQTI12A8AE477B2
497-32-8190,SOOCSJL12A8C134C38
622-11-9390,SOWIZXE12AB0184B34
902-93-0953,SOPZASO12A6D4F6A79
187-40-5966,SOIYVGQ12AB018F3A5
624-99-1260,SOMYKRP12AB018E011
673-37-3924,SORGJUM12A8C142CFB
624-55-0932,SONHMQW12A8C13163C
784-09-3779,SOQQABM12AF729A392
578-14-6508,SOPSDCQ12A8C135CB6
665-63-7664,SOZFLXY12A8C13A8E2
967-78-1964,SOGGWHE12AF729F431
424-12-6778,SOGGZNB12A8C142178
785-53-7440,SOLXWRL12AB01835AF
363-10-0325,SOTFFXG12A67ADC8F6
990-61-1781,SOLUGTX12A6D4FAC08
555-26-1537,SOQKGQF12AB0184865
644-50-6924,SORHELV12A8AE44B4E
185-29-5505,SOHWCYA12AB01806FA
389-27-4269,SOAMMNJ12A81C20A4C
270-44-1969,SOPVGYL12AB017B8AF
991-29-4812,SOZZIKV12AB017F17B
995-17-9732,SOTQHWA12A8C136E39
807-09-9890,SOACCCG12AC468C7BC
679-17-5463,SOBUIHY12A6D4F5D1B
224-50-9865,SOEWMAK12A8C13FD07
311-91-9517,SOKHIUI12A8C135F51
348-90-7946,SOMTXLN12AB018977B
502-40-2192,SOXKKUW12A8C13C614
781-30-9192,SOJBVYM12AB018BD69
551-17-6755,SOWRNST12A81C21D4C
790-68-5317,SOCBAQW12A58A780A5
842-13-5604,SOIZRPR12AB0180BF1
879-32-0941,SOQQOHI12A8C1444C8
609-42-9397,SOHCZJH12A8C13A73C
811-71-4505,SODXTMM12AF729F8F1
307-40-1161,SOMBEOP12AB018A0F7
603-24-7464,SOEVEBR12A8C1392AA
328-63-1144,SOEDGSG12AB0184A57
817-78-6036,SOOWKSP12AB018043B
856-37-7140,SOLQXNP12A58A7C0F3
428-59-5742,SOBQPQM12AB0184636
687-09-6115,SOHMTXX12A8C1332C1
877-82-6499,SOFCNRE12AB01864E3
782-17-9413,SONSUZV12AB018914A
403-98-1430,SORJLDF12A58A7C7F0
848-14-2861,SOPJVZP12AB018AA11
115-42-2722,SOVMPHV12AB01828B1
133-34-4404,SOZHTJI12A81C20CF5
803-63-0687,SOMXGMJ12AB0183EC5
667-84-1810,SOKBTBD12A6D4FA3C6
396-99-9211,SOJLVSP12AB018252B
237-87-3041,SOPVYZH12AB017C34D
663-69-1084,SOYXFLF12A6D4FBF4E
406-63-9815,SOTJLKO12A8AE4888B
351-41-0634,SOHSPMJ12AB0181C96
337-26-9762,SOEFZVQ12A8C138735
546-01-1672,SOIDOHE12A8C135371
612-23-0626,SORTRUL12A6D4FA12A
204-44-2058,SOMKRRH12A8C13C411
241-33-5568,SOSVWIE12A8C143BD4
140-56-7552,SOBXEJI12A58A79725
304-62-6447,SOOTDEC12A6701D0FF
388-97-0249,SOCAKKR12AB01866C9
455-03-2380,SOJWGEI12A8C13CA8F
592-49-3979,SOINZJI12A8C1337A1
566-39-5436,SOBTQGV12A8AE496ED
474-45-3239,SOIMSRQ12A6D4F648F
496-33-0192,SOMNRNZ12A8C144C90
888-89-0414,SOQUGOE12A6D4FA6FF
562-97-9549,SONYXMF12A8C13EB31
651-12-9163,SOPUMFQ12AB0187B54
750-48-6015,SOLMCUV12A6BD54773
457-42-4347,SOFFRFP12A6D4FA748
954-63-4114,SOTOHAH12AAF3B51FC
730-90-1342,SOPRVWD12A8C13A711
428-68-2273,SOHSEBB12A8C139D2A
240-89-4293,SONWUYB12AB017FDC5
499-50-0307,SOSFHGJ12AB01857C0
656-54-9658,SOZOOYV12A6D4F445F
335-51-8691,SOPEKCH12A6D4F66B3
462-62-1923,SOKGTMG12AB0180460
874-71-5133,SOBANAT12A6D4F7501
464-30-0566,SOLVAIC12AC90716B8
255-80-2899,SOLDRTU12AB01838B9
471-07-2098,SOZCURA12AF72A17B1
554-08-7450,SOPFWNZ12A8C13B9C6
950-31-4569,SOWKINI12A8C135E39
357-29-6920,SOELUMB12AB01819CE
761-00-8349,SOXYGNC12A67021C29
877-29-3911,SOYNMIH12AB0181C0A
528-70-0912,SOIDTWY12AB018CDB4
203-92-1007,SOUOHOA12A6D4FBCE0
544-98-0447,SOCSLWU12A58A7E43A
370-74-3814,SODDPYN12A8C132735
240-85-3156,SOJKDEC12A8C131E8B
785-09-8897,SOKBBXV12AB0186B8A
590-34-2705,SOINDRZ12A6701DAF6
648-81-6975,SOUVVUV12A8AE48414
416-92-0586,SODKRQH12A6D227229
604-71-2962,SOZIAOG12A6D223AA3
759-76-0774,SOCCIRN12AB018A7FE
549-08-4117,SOEYFCZ12AB017D780
852-54-6475,SONYUSG12AB018AA7C
428-23-2965,SOXRGPQ12A8AE459AE
675-96-3083,SOOJHOT12A8C137024
232-87-1158,SOIGXES12AB018B150
757-81-5423,SOLMLUW12AB017D7E0
960-09-7533,SOCDAIR12A8C131F89
764-72-6790,SOVLLLU12AB0185D84
490-78-7844,SOUUOSZ12A8C14378D
955-67-4075,SOZYMNW12AB0186BD9
125-73-0256,SOPMZIK12AB017DEFE
173-94-9283,SOCHRGA12AB017D5CE
674-10-3782,SOKFNSG12A8C1379EA
185-45-1319,SOEGWUQ12A5891CC6F
935-73-1542,SOQXUNA12A6D4F9AFB
736-10-9175,SODNJFJ12AB0185841
404-98-2467,SOLQAPL12AAF3B3010
747-18-7183,SOVUPWB12A6701F623
743-65-4731,SOAUGJA12AB01869AF
544-56-6737,SOJQTNZ12AB018115B
429-97-9037,SOIVGSZ12AB017F898
983-01-8729,SOGSPRZ12AB0182944
453-77-8327,SOEBMOR12AB018E580
315-31-1009,SOSUVKW12A6D4F58BE
865-95-8971,SOGWZBN12A6D4F6AB2
535-49-5771,SOGSBJL12A8C14477B
894-42-0561,SOCCRRM12AB018E15B
542-90-4315,SOLKIQV12AC3DF5531
749-12-0407,SOKEOPP12AB017F799
657-96-4685,SOZYUKG12A6D4FB64F
797-73-5952,SOINLVO12A67020D31
882-51-1382,SOPXKFG12A58A78D97
845-49-7090,SOWJACU12AB018648C
131-33-7727,SOWDYUR12A8AE481CB
481-29-5395,SOUIAWC12AB018810E
630-81-7232,SOBGEIG12A6D4F6635
370-60-2101,SOIXCFZ12A8AE462F5
135-16-5396,SOIMQSC12A8C1344C4
984-98-8616,SOBEQOL12A8C140489
623-85-0431,SODFEAT12A8C139306
709-76-9626,SOPDNNC12AB018A801
533-46-5943,SOMLDOS12AB0181FBD
231-35-0442,SOZPXLH12A58A7A054
908-48-1230,SOOCUMC12A81C22FEA
200-13-9647,SOVFRDB12AB017FF3A
163-89-6624,SOJYPYH12A8C13D69F
253-08-5617,SOHRPJS12AB0180A12
441-11-7081,SOEDOYM12AB0189A92
463-72-4331,SOYBNLW12A6D4FC930
624-05-1226,SOIVSQZ12A6D4F68BF
164-33-7355,SOLABTF12A8C13A149
995-00-7599,SOUFVZJ12A6D4FA4FE
644-30-6356,SOKSRWI12A8C146997
636-05-8811,SOCXRMP12AB018578E
139-45-6655,SOSMWDQ12A6701E981
477-04-6426,SOIGESI12AB0184722
829-13-5039,SOIKYFC12A6D4F9864
818-79-9698,SOEQJUL12A6701D4CE
876-55-5397,SOGQJCQ12AB0188A27
874-65-9749,SOKXUNU12A8C131CD6
927-54-8662,SORWKHR12A8C141015
698-26-3390,SOKDRIH12AB0182247
162-78-3313,SOODZJJ12A8C142894
543-64-0431,SOTWIIY12A6D4F8837
653-63-5375,SOGWCWD12AB017FC95
876-91-8265,SOAPAIN12A8C142D08
327-15-4094,SOQIGAT12AB017AD52
472-85-2766,SORTOKQ12AF72A545B
289-84-3609,SOJORVL12A8C143582
255-11-5190,SOZPSZK12AB0187881
615-63-1434,SODORVB12AB0181F05
324-42-2869,SONFXQX12AB01872A4
891-99-0918,SOKANHN12AB01841D0
677-48-9863,SOVIJEZ12A58A7F35C
876-35-1817,SOBNEYA12AB01865D5
966-40-2860,SOWRIBC12AAF3B2725
631-76-2521,SOPFURM12A67020D2A
244-17-3252,SOJOIZR12A8C13E554
350-94-7429,SOFSDJY12AAF3B4381
321-95-9227,SOOWUYK12AB017C5E3
210-91-6574,SOXKMLO12AB017FFDB
245-71-5196,SOSEDLD12A8C13E168
193-74-3987,SOAVWUZ12A8C142B45
855-08-8597,SOWYVJI12AAF3B4873
193-84-0722,SOTBVZW12A8C1360F0
544-26-8200,SOWCQMT12A6D4FC2BD
139-59-6405,SOFLKLL12AC468B353
691-14-0487,SOGQMIF12A8C13C401
223-74-6114,SOWSZIC12AB0186D86
431-67-3209,SOLGING12AB0182723
562-65-2946,SOJGOAY12A58A79479
286-32-7482,SOQRHIO12AC4689255
831-85-5444,SOOJKNX12A8C132425
504-29-2443,SOZGOKA12A6D4FC7B7
171-42-1013,SOKWVAH12A8C1332B0
590-03-4211,SOAATRN12A6310E897
385-75-7224,SORTNEK12A58A7932C
216-08-8790,SOSIMGO12A6D4FB491
160-62-4231,SODMNRZ12A8C140C7A
932-27-8041,SOWDTGB12A6D4FB2AD
752-05-1106,SOEQBUC12AB0181D21
866-52-2236,SOTDNJJ12AAF3B3748
481-51-8294,SOTOXLZ12A8C1436B7
476-97-5250,SOXKDRR12AB0181712
169-58-3849,SODOXQL12AB01843D3
385-51-0458,SODJAUI12AB0188C5E
750-72-9234,SOYMYOU12AB01883E3
437-77-6856,SOOTDLW12AB017DBF3
991-47-3811,SODWFBM12A6D4FAF53
251-43-8880,SOCKIPC12A8C13F0C0
546-74-0221,SOCWCPZ12AB018476F
974-73-9194,SOYFSUL12AB0183110
140-65-6352,SOGCJUJ12A8C13D4FE
420-55-1267,SOEJRAP12A8C13D8FA
122-54-2663,SOOCFSM12AB018519F
322-10-9526,SONQVMO12A8C134FC7
159-91-5058,SODOZXX12A8C137BCE
617-55-2336,SOOPNJS12AB0181570
516-33-3780,SOQFKBW12A58A7B9EE
804-75-1735,SOWCQMB12A8C141825
535-24-2991,SOPKUDA12AB018570C
464-61-5789,SOYPREH12A6D4F6EF4
908-05-3058,SOESDIQ12AB018ADA5
275-09-0102,SOOUUQC12AF72A56E3
937-72-4641,SOUXSFR12AB018D1A4
983-88-2594,SOQCDQE12A6D4F7682
877-74-3562,SOYRUNW12AB01856B8
628-54-9148,SONUXHH12A8C141737
209-40-6885,SOEHJSW12A8C135F66
230-27-9901,SOYWHAB12AB0181E73
854-33-7359,SOZIMLB12AF72AD1CD
382-20-5692,SOYSHBO12AB018CA41
754-60-0963,SOLOZFC12AB0180428
415-36-9463,SOBRBOP12AB018ABA1
801-57-3453,SOBNSFW12A67020E2E
182-09-6169,SONIOEX12AB017D541
114-81-5158,SOARKRH12AB0188703
462-73-2877,SOXWGVW12A8C134AD8
206-31-0137,SOYTMRC12A6D4F5B58
693-98-9344,SOBDXNG12A8C139A47
895-34-1278,SOCCQAW12A6701DB28
991-89-8415,SORQBLL12AB0184523
114-05-5935,SODCRFM12AB0187CB9
413-01-5087,SOYLZHL12AC468A32E
603-73-4615,SOETTKO12A8C138FE1
853-22-4784,SOPKDKM12A8C135765
239-00-0125,SONSEVZ12A6D4FAB2E
141-96-4063,SOKECVO12A6D4F9F14
520-72-7819,SODOOHJ12A6D4F4A74
366-20-4145,SOUHKHB12A8C138A58
215-55-3203,SOBJIKU12A8C13ECD6
609-18-8636,SOPBDZT12AB017AA98
613-05-0087,SOSYPCS12A8C136D12
393-30-8141,SOKLRFB12A8C141932
559-98-2940,SOMTZGM12AB0187CA0
345-53-8620,SOXJOMM12A6D4F8673
298-66-2150,SOJGTKX12AB0188C94
132-89-6282,SOSQCCK12AB0186B7C
198-38-1088,SOQXTRG12A6D4F898E
210-94-8787,SOWYXJC12A8C13B81E
719-39-7476,SOYKTQM12AC468D0F9
505-92-6775,SORPSAN12A8C1361CE
269-58-9433,SOKVDQW12A6D4F8C62
640-00-4182,SOOBNCY12AB0182457
260-30-8622,SOCPSBZ12A6D4F43ED
165-51-6110,SOHASWL12AB018352B
364-73-8231,SORJVDO12AF72A1970
624-53-8209,SORXJPI12A8C13342A
995-62-8114,SOEKNBA12A6D4FD71E
202-49-1502,SODGEOZ12A6D4FD9F3
155-92-8020,SOGYDBB12A6D4F7D81
619-69-3047,SOGRUJA12AB01859FF
345-68-9802,SOOSYTN12A8C13F55B
229-93-4019,SOZAXOL12AB017E467
530-96-2985,SOLCRKR12AC96184F8
462-22-4098,SOYQKVM12A8C137ED7
698-20-1915,SOQYBYY12AB01823A2
491-80-8618,SOPPJYP12AB0185DA2
597-70-5592,SOKYXSZ12A6D4F6E92
192-25-5783,SOCFQLH12AF72A942D
273-98-1398,SOSNQQX12AF729C44C
153-40-4571,SOUMJJC12A6701F4B0
335-49-5144,SORTYID12A8C139D86
438-79-0870,SOQKKCG12AB017D5C4
385-72-0410,SOOFFTS12AB018A83C
276-30-8617,SOTKYKL12A8AE45B28
269-66-0386,SOCDRKE12A8C13BF47
317-22-1407,SOXCKCV12A6D4F8F1F
816-03-0116,SOVHLHV12AB018930B
727-80-3577,SOOEDPH12A6310E02B
404-87-1789,SOBVPYI12AB018623E
369-98-7600,SOVMXIC12A8C13CC28
516-46-6497,SOFYIQI12A6D4F8D85
665-92-1838,SOOJFKG12A8C1334E6
505-85-5013,SOGHCFG12A8C13B254
126-07-9614,SOOVFAZ12A8C134EEB
584-98-2885,SOCWUXY12A58A7F1E8
123-52-0691,SOYIZYC12AB01833BF
326-60-0418,SOSCMUV12A8AE49448
983-99-9687,SOTALBJ12AB017D609
142-25-0796,SOFUCUZ12A6D4F9EDA
298-57-0761,SOTTMXT12AF72A1B42
883-61-5678,SOQVJZI12AB018520D
368-84-0241,SORZUVX12AB017BDCB
888-98-7521,SOQMWJG12A6701E1AC
443-38-8821,SOKKXUI12A58A7A79C
155-66-0780,SOLQLGL12A8C138380
948-94-2175,SOFIFUK12A8C1393F8
399-23-7095,SOCRNKC12A6D4FAE9D
108-43-7360,SOGVWMA12A8C1379BA
113-09-8798,SOWOAVJ12A6D4F43C6
938-55-5039,SOZVTQM12CF5F88285
696-20-5024,SOTOPUU12A6D4FAA58
653-09-4525,SOCHGAQ12AF72A2EF9
350-27-8518,SOIQTTM12AC3DFB614
457-29-4761,SOPJBVD12AB018AACC
536-18-0713,SOBWVKW12AB018E9C9
