listener_id,artist_id
606-07-5129,AR720OJ1187FB37F6C
606-63-7714,ARKEFM61187B9A8202
608-06-0587,ARWSMC91187B9AD369
609-18-8636,ARDPCCQ12802FDD564
609-42-9397,ARCDSI81187B989BAA
609-84-5756,ARRBF3M1187FB4D59F
609-84-5786,ARNDB1X1187B990AA0
611-53-0702,AR6RXJD1187B9B8B23
611-64-4212,ARRQWQW1187FB49844
612-23-0626,ARG719Z1187FB551FC
612-93-4840,AR05NQH1187B98E875
613-05-0087,ARS2KW51187B9B556E
614-38-7686,ARPNDSH1187B9B942F
615-63-1434,ARTH9041187FB43E1F
616-39-6551,ARFZNR41187B990AF7
617-19-2971,ARGC7FQ1187FB409CC
617-32-5362,ARDBJ5T1187FB4D5BA
617-55-2336,ARSE5NP1187B9B98AB
617-67-8930,ARWONOR1187FB3817C
619-69-3047,ART8BW81187B9AC33F
620-45-1527,ARNAIMI1187FB5733C
621-29-0906,ARAIABB1187B9AC6E2
621-64-4554,ARFWZZD1187FB561F9
621-84-5481,ART62WC1187FB47E80
622-11-9390,AR198711187B9AD09F
622-34-1511,AR7DFJP1187B992F13
623-30-4980,AR107SB1187B9A79F9
623-49-9057,ARU2JAB1187FB50C72
623-85-0431,ARN03F71187FB4E3F4
623-98-2620,ARE8GLF1187FB52532
624-05-1226,ARDG6IY1187B9AAE87
624-53-8209,AROW4VK1187B999DED
624-55-0932,ARZ3JUB1187B99A5AC
624-99-1260,AR7BMMV1187FB5B2D7
625-83-1671,AROVE3N1187FB44DAD
626-74-1464,ARYDFJA1241B9CBFF2
626-77-7011,ARBHPBX1187FB47102
627-35-0830,ARE2QID1187B98FA19
627-56-9567,AREBWEH1187B99EA9A
628-05-1312,ARD0FN11187B9B25CD
628-54-9148,ARC0NOU1187B9AA91D
629-72-8649,AR5O6W51187FB46984
629-85-6901,ARZVEF91187B9AC770
630-81-7232,ARPPTNG11F50C482A3
631-76-2521,AR9YV621187B99373E
632-13-3051,ARI4RPW1187B9B862D
635-18-8106,AR9788H1187B9A05D1
636-05-8811,ARNZ70R1187B9A4824
636-56-0416,ARI648V1187B9B5379
637-52-9935,ARYXGST1187B991071
637-78-3421,AR039B11187B9B30D0
638-63-9305,AR7JAMC1187B98BCF3
638-72-0199,AR1SFKQ1187B98AF13
640-00-4182,ARRZFUG1187B98AD42
640-10-7368,ARNXNH81187FB52EB5
641-83-2700,ARKSZW81187B9B695D
643-06-4488,AR4FVK41187FB4BC83
644-30-6356,ARB78VW1187B98F81C
644-50-6924,ARMPRI31187FB4F7D9
646-18-7936,ARZU9NI1187B9AEE08
647-82-8836,ARDD5NR1187B9B61F9
648-81-6975,ARALEAC1187B9902A8
648-93-6458,ARUT16P1187FB532A4
649-08-3638,ARNARI81187FB3C9A7
649-81-4922,ARNUFGE1187B9B7881
650-70-5070,ARRBINW1187B98AE6D
650-90-1856,AR4MCB01187B98BF5C
653-09-4525,ARZQSNO1187FB5BBAB
653-63-5375,ARKRRTF1187B9984DA
655-00-4764,ARPBKZF1187B996BD7
655-11-7093,ARHFEBO11F50C4825A
655-76-9953,AR681HS1187FB5BBFE
656-54-9658,ARUWB5W1187B98D7A1
657-03-5548,ARPNY981187B9ACB75
657-96-4685,ARFW0QN11C8A4216B7
659-86-7807,ART4QZC1187FB51612
661-00-1674,AR5K75Y1187B9B5F7E
661-15-2400,ARLZYDV11C8A4226B0
662-14-4084,ARLJIGA122C849866D
663-12-2134,ARMRQF21187FB54D89
663-30-3345,ARP7AOI1187FB518B4
663-69-1084,ARNBV1X1187B996249
664-70-7402,ARTDBI61187FB48479
665-63-7664,ARPNY981187B9ACB75
665-92-1838,ARQC4R31187B9A0D88
666-15-8027,ARHD3RX1187FB3A7DA
667-84-1810,ARO0QD41187FB3AB0A
670-36-2562,ARAZCWP129462A97F1
673-37-3924,AR658OS1187FB5C451
673-63-8481,AR0XSOO1187B9B9E88
673-69-4047,ARJDUON1187B989F69
674-10-3782,ARXPE571187FB4AFD0
675-96-3083,AR2O3B51187B98CD94
676-37-4703,ARGE4J31187B9B41EE
676-42-2975,AR3JMC51187B9AE49D
677-12-6097,AR8WHID1187FB549B1
677-48-9863,ARORFTD1187B99F7D4
677-63-4474,ARDQO721187FB3C6D9
678-06-4550,ARM0RY81187B9AF248
679-17-5463,ARE2XN81187B98BB83
679-35-9802,ARHY20W1187B9B8262
679-52-7981,AR4BDNG1187FB44870
680-34-0022,ARW644S1187B9B4924
683-21-2773,AR18VAV1187B9AEC0C
686-23-0768,ARWJEOP1187B996538
687-09-6115,ARYG6CU1187FB3852B
687-88-1369,ARMBTFC1187FB56343
688-50-1311,AROQWIB11F4C83E5DC
691-14-0487,ARKZXSQ1187B9AC9F3
692-70-9010,ARGDLJR1187B98D048
693-72-5804,AR6RG8J1187B9A815C
693-98-9344,ARY97R61187B9AF262
694-51-6512,ARYML1P1187B9AF39B
696-20-5024,ARGE4J31187B9B41EE
698-20-1915,ARR575U1187B98FB97
698-25-4276,ARK0VFZ1187FB4309B
698-26-3390,ARV38Z81187B98E608
698-70-5883,ARVNDLR1187B99CA1B
700-03-7903,ARKU3Z61187FB51DCA
700-59-6781,ARKO7AO1187FB5664B
701-07-9568,ARGBGC71187FB3DD0B
705-31-5236,ARBB58Y1187B9B621B
706-88-5733,AR1PCLK1187FB5BBFF
709-76-9626,ARYI8NC1187B994FE9
713-30-1953,AR0WCZW1187B99F592
713-88-9874,ARRH63Y1187FB47783
716-87-3112,ARNHTNJ11ECC836DAF
718-52-1678,ARPYBWQ1187B989C0D
719-05-2097,ARBKMHZ11F4C843491
719-39-7476,ARQFKVO1187B9B1777
720-37-1222,ARHDQMJ11F50C4F61E
723-26-2015,AR7OCK81187B98D1F1
725-07-1394,AR6J3X81187FB59A7B
725-55-5769,AR4R0741187FB39AF2
725-97-5972,ARE08BN1187B98FCA3
727-80-3577,ARLNSD41187FB4D9A0
730-53-6328,ARB8H82119B34032E1
730-90-1342,ARKYI5T1187B99334F
731-36-5251,ARRR4Y81187FB524CE
734-54-8344,ARLFUII1187FB565E5
736-10-9175,ARHK7A51187FB411D8
737-15-8558,AR1NRA91187FB404C3
740-34-2151,ARVEJ9M1187FB4DC44
740-45-9152,ARHKOPH11F919A768B
740-73-3020,ARDBFT21187B98E524
741-18-2246,ARTJ9GZ1187B9B46DE
741-56-3486,ARUUXNF1187B98FB36
742-95-0008,AR9UPVA1187FB51260
743-65-4731,ARYF20K1187B9B76BD
747-00-5707,ARUW6HS1187FB3F028
747-18-7183,ARLI9NJ1187B9911FB
748-05-0611,ARMQHX71187B9890D3
748-13-8718,ARKQN8X1187B99221C
748-37-4137,ARDUBUY12086C1464B
748-78-0361,ARY1VGA1187FB5A39E
748-88-1048,AR0JEOI1187B98B918
749-12-0407,ARE8GLF1187FB52532
750-48-6015,ARSZIBW1187B994053
750-72-9234,ARNV7U61187FB54DCB
751-00-1259,ARPK1CM1187B9B6B9C
751-35-8374,ARC0MTS1187FB44C21
751-49-1681,ARVWNTI1269FB34C59
752-05-1106,ARZVTZN1187FB579D4
752-12-3651,AR7KA5V1187FB44E6B
754-60-0963,ARRESZG1187B9A3FBF
756-90-1964,ARLYPKH1241B9C7185
757-81-5423,ARKFYS91187B98E58F
757-92-5922,ARO6WZY1187FB3A86E
758-50-2591,ARPUEAL1187FB57814
759-25-9021,ARXZIHJ1187B9A4ED9
759-76-0774,AR25LGJ1187B9B2492
760-52-1644,ARHTRR71187B98F305
761-00-8349,ARCBYJW1187FB51FD8
761-50-4937,AREB22L1187B9A4BCE
762-53-4471,ARQILMW1187B9890DA
762-55-8804,ARFJXTS11F4C83E24E
763-23-4531,AROIHOI122988FEB8E
763-30-9026,ARYLG3I119B8668696
764-15-2290,ARHRY5S1187B99B96F
764-72-6790,AR4C7UZ1187B9AB278
766-17-1892,ARYLQVR11F50C4EFC2
766-19-5673,ARE17W51187FB5381B
768-77-3398,AR3MSAN1187B98F06B
768-91-3926,ARXPPEY1187FB51DF4
769-61-6343,ARNEL2O1187FB4421A
769-95-1588,ARW4ZCO1187B9B22D3
771-60-1021,ARZVTZN1187FB579D4
772-52-6477,AR35YUO1187B9AD83E
773-92-7241,ARSNTX51187B989CA2
775-66-3137,AR4TLW81187B99683D
776-11-5190,ARZVEF91187B9AC770
777-12-3787,ARD6L7O1187B995ADA
777-75-4518,ARD7TVE1187B99BFB1
778-66-9630,ARP5MSK1187B99A54C
781-30-9192,ARZLCTV1241B9C4D46
782-17-9413,ARUGX5X1187FB468C4
782-90-3640,ARIMJFK1187FB4ED3E
783-20-6782,ARZAHDN1187B9B4BED
783-41-6485,ARQXAGC12472CE2BBD
784-09-3779,AR3793X1187FB50CB3
784-96-1364,ARBD4QW1187FB42153
785-09-8897,AR02IU11187FB513F2
785-41-0664,ARIH5GU1187FB4C958
785-53-7440,AROUOZZ1187B9ABE51
785-89-3368,ARUTEVU1187B9ACAF9
788-48-5780,ARB5S4L1187FB4AD20
788-80-7437,ARLUF1T1187FB3603B
789-29-2930,AR7MNIX1187B9A2A68
789-56-0324,AR4GAFY1187B9B639D
790-68-5317,ARY4M3J1187B9AC94C
791-55-1723,ARD7U0O1187FB5531A
793-75-2312,ARBD4QW1187FB42153
795-79-3551,ARDPFGP1187B98A58A
797-31-0773,ARZ39UI1187B989289
797-73-5952,ARA7LD41187FB4DC0C
798-88-2315,AR681HS1187FB5BBFE
801-48-1629,ARH0ZIQ1187B99EC94
801-57-3453,ARSPUHE1187B99DB8A
802-05-1239,ARIXGOC1187FB54F4B
802-38-5606,ARPRQSD12086C16679
802-82-8586,ARQQP3Z1187FB5707B
802-99-2702,ARY0W1O1187FB5B8C0
803-50-1553,ARW1BRR1187B996332
803-63-0687,ARW6LIW1187B9966CD
804-75-1735,ARVUN5F1187FB4CCC7
805-05-8107,ARLV8S31187B988B71
807-09-9890,ARG37DA1187B9A47FF
807-11-9376,AR1DLF21187FB3CBF0
809-07-3013,ARANDRM1187B98B446
809-29-9939,ARU2JAB1187FB50C72
809-84-7958,ARRT66G1187FB3DDF9
810-27-8389,AR6QQY41187B990574
810-94-5973,ARZ78EG1187FB4638E
811-65-3447,ARW1WST1187FB384DA
811-71-4505,ARRBINW1187B98AE6D
812-64-9942,ARUDY181187B9B5F49
813-50-4927,AR0WGXC1187B9AAC99
816-03-0116,ARSE5NP1187B9B98AB
816-31-4640,AR2J2WF1187FB46271
817-15-1014,ARK2G5U1187FB46B34
817-55-3804,ARGNQED1241B9C4237
817-78-6036,AR6W9T51187B9A8B8E
817-88-5870,ARQVLQJ1187B98F11F
818-22-0899,AR4IFI31187FB3A953
818-79-9698,ARMH10M1187FB4184F
824-19-9636,ARZQPE11187FB40939
825-77-2831,ARYZV2X1187B997BE7
829-13-5039,ARF1E421187B9AF8C4
829-25-3452,ARBXODO1241B9C6C6F
830-29-4976,AR1F3IJ1187B9980B4
831-00-7966,ARLAEJO1187B98DB85
831-34-9338,ARKJVHY11E2835E76B
831-49-9093,AREB22L1187B9A4BCE
831-85-5444,ARIYFYD1187FB3F0E5
832-09-7697,AREKZKE11F50C4A7D8
832-73-3688,ARW2DG51187B9A170F
833-96-7483,AR107SB1187B9A79F9
834-67-3434,ARQKXX41187FB4EB0E
835-42-2227,ARQDYV0119B866800F
837-93-1721,ARMT23H1187B995083
838-82-0765,ARHUEFT1187B989694
840-17-7063,ARZXTEY1187B9997A7
842-13-5604,ARIFOQ6119B866970E
842-90-4026,ARPBNLO1187FB3D52F
844-35-8059,ARWA6NT1187FB3F15C
844-42-1353,AR1XVTM1187B996D57
845-49-7090,AR7GOK91187FB455F5
848-14-2861,AR1DGSO1187FB59B15
848-48-6190,AR76YOD1187FB46B24
848-64-3909,AREEUJE1241B9C773F
848-71-8199,ARCCK7B1187B994F9D
849-18-5124,ARCCRTI11F4C845308
849-53-5306,ARLMRES11F4C83E1E1
850-68-5434,ARXPDRB1187B9AD0B1
851-36-8165,AR4W2E01187FB416AC
852-08-2307,AR8EDG51187FB41A08
852-54-6475,ARUBDNK11F50C4F28B
852-60-7785,AR8LD3R1187FB4D08F
852-90-3001,ARJ9DSA1187B990E00
853-22-4784,ARBFDJW1187B9AD27A
853-41-0123,ARO0R521187B98A2D1
853-91-7161,ARHTRR71187B98F305
854-33-7359,ARNNM56119B86686EA
855-06-8565,ARTPGR61187B98B0F6
855-08-8597,ARNBV1X1187B996249
855-29-1681,ARW1DRV1187FB40261
856-06-1773,AR77B521187FB4CC70
856-31-6017,AR050VJ1187B9B13A7
856-37-7140,AR7TTS41187B9B42D3
858-39-6267,ARDXGVT124207832C0
858-58-2967,ARWD3OC1187FB3A666
859-05-3810,ARDNS031187B9924F0
861-84-9273,AR2O84Q1187FB5BF74
861-96-4117,ARLZLMN1187B9AD1CB
865-95-8971,ARNLO5S1187B9B80CC
866-52-2236,AR1Q25M1187B9B0D73
868-02-8540,AR37ILI1187B98E27B
870-04-6203,AR7V3VQ1187B9A08AA
874-65-9749,ARIKE5O1187B997E73
874-71-5133,ARHBWOZ1187FB3FD53
875-87-9533,AR6Z6BW1187B9ACD69
875-89-8163,AR2OPWW1187B9A5057
876-08-4564,ARH4N0N1187FB3E1F1
876-35-1817,ARNLE621187B98ECB5
876-55-5397,ARDF8K01187FB37200
876-91-8265,AR15YLD1187FB3D4DD
877-29-3911,ARNDB1X1187B990AA0
877-74-3562,ARQQP3Z1187FB5707B
877-82-6499,AR9DO2O1187FB53637
878-30-1830,AROJAG11187B9B71A3
878-59-3884,AREMPZY1187B9B8FF3
878-91-1400,AR3Q48J1187FB55278
879-32-0941,AR6L0X71187FB49709
879-58-0000,ARZAHDN1187B9B4BED
881-38-9538,ARN4MQP1187FB40F7D
881-89-2178,AR7G5I41187FB4CE6C
882-51-1382,ARH5AAF1187B991D23
883-61-5678,ARZTSYB1187FB54987
885-12-7160,AR0WM6W1187FB46730
886-62-6621,ARVML4B1187FB52324
888-89-0414,ARR7YYN1187FB5C015
888-98-7521,ARDL03L1187B997FBE
890-06-4807,ARQGNEN1187FB4494C
890-53-4004,ARHTV1S1187FB547F8
890-69-4334,ARIGY9P1187B9B6428
890-87-8520,AR2CM6U1187B999EB7
890-89-3803,ARDTECS1187FB538C0
891-99-0918,ARPDVPJ1187B9ADBE9
892-52-4274,ARUZILO1257509E8E1
894-42-0561,AR0DSOO1187B9B855E
895-18-9272,AROPZYT11F4C83EFFA
895-34-1278,ARJPUZC1187B99A8F6
895-66-4584,AR1DR0E1187FB48F61
896-14-9390,ARA2ZTN1187B98E3ED
896-30-8402,ARCDLDD11F33E000A4
896-90-2903,ARBFDJW1187B9AD27A
897-07-9553,ARR575U1187B98FB97
897-20-5966,AROCBZZ11E2835D652
898-53-5307,ARC5Q0L1187B98D463
899-42-9240,ARUEYGC1187FB3D94B
901-00-6424,ARYF20K1187B9B76BD
902-03-7960,ARV21JS1187B99E516
902-10-2766,ARH9GD41187FB37E0F
902-49-6943,ARGXJRQ1241B9C5FDE
902-71-6189,AR8J63I119B8668504
902-93-0953,ARCCRTI11F4C845308
904-19-3331,AR1JGQT1187FB56878
904-74-2054,ARQ30G91187B9B8C12
906-08-0521,ARPTC8L119B340323E
906-24-6752,ARNNHLN1187FB42912
906-77-7843,AR7358P1187B9B6880
907-00-0809,ARZBYDY1187FB46DD7
907-85-7575,ARWBAI21187B991E2E
908-05-3058,AR65K7A1187FB4DAA4
908-48-1230,AR4QYVC1187B99985B
908-62-6142,ARK6JC91187B9B4B2D
908-72-1392,ARD0S291187B9B7BF5
910-07-1473,ARUUP4L1187B9B72EB
912-72-1974,ARTDQRC1187FB4EFD4
913-29-7943,ARVUN5F1187FB4CCC7
913-51-9247,ARJTX7M1187FB4CED3
914-48-8126,ARJJKAA1187B9ADAF1
915-28-5558,ARDC3571187B9988E1
919-68-3576,AR1X2H01187B98CCF2
919-98-9535,ARAUQAL1187FB5B374
920-42-7547,AR65OLD1187FB5C103
921-22-3566,ARZJ4MI1187B9AF5AF
924-15-8402,ARTO9UO1187B9B2D47
924-71-6499,ARYDFJA1241B9CBFF2
927-38-4406,ARI6CSW1187B9AF09A
927-54-8662,ARCNOK81187B98CA3F
929-34-4126,ARYDFJA1241B9CBFF2
931-05-9401,ARBXBQR1187FB56FA5
932-27-8041,AR65K7A1187FB4DAA4
932-30-6448,ARCLJQZ11E2835CE37
932-56-3983,ARYBUAO1187FB3F4EB
933-79-1682,AR2FJV21187B98EBE3
934-40-5419,AR7KA5V1187FB44E6B
934-58-6372,AROGWRA122988FEE45
934-71-8329,AROBQ0B1187FB404F6
935-73-1542,ARAUFKZ1242077FBD1
935-90-8443,ARY7ERS1187B9903AE
937-10-8866,ARYJ6RP1187B9B3827
937-72-4641,ARPINYO12454A2E4AB
938-55-5039,AR1PRQ21187FB3B481
938-80-7047,ARZFRQM1187B9A9772
939-55-1131,ARQIAEA1187FB4F9F9
939-61-4304,ARNZ70R1187B9A4824
941-55-7405,AROY6XW1187B991121
942-63-7346,ARJ2PMY1187FB5B563
943-37-3314,ARJB9TE1187FB3A9F8
946-63-1841,ARW70HR1187B9A358C
948-13-8708,AR0OTEX1187FB3600D
948-60-2143,ARDUOSV1187B9894D5
948-94-2175,ARVYDAQ1187FB43338
949-93-7305,ARKEFM61187B9A8202
950-31-4569,AR1WC0X1187B991056
952-44-9559,ARUZD301187FB4AC65
953-42-8601,ARJ9DSA1187B990E00
953-76-9282,AR56P361187B9AC4DB
954-42-7892,ARQXAGC12472CE2BBD
954-63-4114,ARUVPCM1187FB5C281
955-03-9728,ARGMGHN1187B9B4213
955-67-4075,AR2SMD91187B9B0582
956-80-9393,ARDXGVT124207832C0
956-81-0221,ARKVMRR122CC3B110A
959-19-4842,ARIHWZG11F50C50E1C
959-91-7050,ARZEBW31187FB586EA
960-09-7533,ARGHV4C1187B995847
960-11-7395,ARXPPEY1187FB51DF4
961-48-1484,AR8IEZO1187B99055E
962-80-9270,AR966X21187B9AC463
964-68-4965,ARCF06I1187B995398
965-32-2856,ARWBN9B1187B988B95
965-72-7488,ARWBZWU1187B98F7FB
966-40-2860,AR5ZY7R1187B996302
967-78-1964,AR40GSU1187FB3AA01
968-09-4360,AR0V36F1187FB366B1
969-12-5849,ARB1CNO1187FB4CE93
972-07-9863,ARWIMT21187B9B5AEC
973-04-1958,AR58SJE1187B9A8E4C
973-27-9985,ARLCEUJ11F4C842D6A
973-98-5971,ARCVMYS12454A51E6E
974-73-9194,ARKCYJV1187FB392E9
976-40-3101,ARYKCQI1187FB3B18F
978-82-9679,AR0B1CH1187FB3A824
979-75-7600,ARBKEA91187B98CE1F
981-01-8439,ARPKK761187FB4D53C
981-94-1314,AR5AXVN1187B9A2761
981-98-1275,ARR2TI31187FB380FE
982-11-7847,ARZY28S1187FB40BAB
983-01-8729,ARNILB71187B99EC88
983-12-6607,ARCQ3LZ1187FB49B42
983-88-2594,ARCCRTI11F4C845308
983-99-9687,ARHINI31187B995C1D
984-68-4504,ARCOAC111C8A417478
984-98-8616,ARFCUN31187B9AD578
985-22-4173,ARYN80Y1187FB49F36
986-68-0196,AR05NQH1187B98E875
987-73-1485,ARSG7NQ1187FB57482
989-03-8502,ARAZCWP129462A97F1
990-61-1781,ARTO6KU1187B99910C
991-01-1204,ARTWPGO1187FB52DC3
991-14-3332,ARZDYBC1187B9A3142
991-29-4812,AR3AY3R1187FB52CF0
991-47-3811,ARQ4OZM1187B991229
991-89-8415,AR2K2CM1187B98D4F1
995-00-7599,ARGJ0911187FB4613F
995-17-9732,ARB054P1187B9AD32E
995-62-8114,ARY0XD81187FB5CF38
995-91-9389,AR3GE071187B9A6D71
